GEOID,POIID,transitTime1,transitTime2,transitTime3,transitTime4,transitTime5,straightLineMiles,mph1,mph2,mph3,mph4,mph5
060750123022,2,63,66,60,181,66,5.830273654764769,5.5526415759664465,5.30024877705888,5.830273654764769,1.9326873993695366,5.30024877705888
060750123022,3,33,33,34,59,31,1.8628901213262405,3.3870729478658914,3.3870729478658914,3.287453155281601,1.8944645301622787,3.605593783212078
060750123022,4,32,33,32,64,32,2.0979341131226867,3.9336264621050376,3.8144256602230664,3.9336264621050376,1.9668132310525188,3.9336264621050376
060750123022,5,33,35,37,71,35,2.2963309962979164,4.175147265996212,3.936567422224999,3.723779993996621,1.940561405322183,3.936567422224999
060750123022,6,22,23,23,34,23,1.120407051512524,3.0556555950341564,2.9228010039457146,2.9228010039457146,1.977188914433866,2.9228010039457146
060750124011,1,18,18,18,39,18,1.3452390516620472,4.484130172206824,4.484130172206824,4.484130172206824,2.069598541018534,4.484130172206824
060750124011,2,58,59,59,166,59,5.442173256859761,5.629834403648029,5.5344134815523,5.5344134815523,1.9670505747685885,5.5344134815523
060750124011,3,35,38,36,60,37,1.9051719886071263,3.2660091233265023,3.008166297800726,3.175286647678544,1.9051719886071263,3.089468089633178
060750124011,4,30,30,29,52,29,1.7065220301704218,3.4130440603408436,3.4130440603408436,3.5307352348353556,1.9690638809658711,3.5307352348353556
060750124011,5,31,32,34,60,31,1.885827148979863,3.6499880302836054,3.535925904337243,3.3279302629056406,1.885827148979863,3.6499880302836054
060750124011,6,23,23,23,44,23,1.5360178837209093,4.007003174924111,4.007003174924111,4.007003174924111,2.094569841437604,4.007003174924111
060750204011,1,29,29,28,99,27,3.5483975402996366,7.341512152344076,7.341512152344076,7.603709014927793,2.1505439638179618,7.885327867332526
060750204011,2,56,57,61,116,57,3.6052980181348726,3.862819305144506,3.7950505454051293,3.5461947719359403,1.864809319724934,3.7950505454051293
060750204011,3,49,48,49,91,48,3.169505879501393,3.8810276075527264,3.961882349376741,3.8810276075527264,2.089784096374545,3.961882349376741
060750204011,4,25,20,26,26,20,0.9443160523534191,2.2663585256482057,2.8329481570602573,2.1791908900463515,2.1791908900463515,2.8329481570602573
060750204011,5,20,15,17,28,15,0.7424638445418047,2.2273915336254144,2.969855378167219,2.6204606277946048,1.5909939525895815,2.969855378167219
060750204011,6,34,34,33,104,32,3.738040313845185,6.596541730315033,6.596541730315033,6.796436934263973,2.1565617195260685,7.008825588459723
060750204012,1,33,31,34,105,29,3.6973545622378694,6.722462840432489,7.156170120460391,6.5247433451256525,2.1127740355644966,7.649699094285247
060750204012,2,53,57,59,110,57,3.5249767052984016,3.990539666375549,3.7105017950509493,3.5847220731848153,1.922714566526401,3.7105017950509493
060750204012,3,52,49,55,97,49,3.27034689080354,3.773477181696392,4.004506396902293,3.5676511536038618,2.0228949840021895,4.004506396902293
060750204012,4,25,22,28,32,22,1.0301133358747587,2.4722720060994208,2.80940000693116,2.207385719731626,1.9314625047651726,2.80940000693116
060750204012,5,18,16,17,25,15,0.8708782955128024,2.902927651709341,3.265793608173009,3.073688101809891,2.0901079092307255,3.4835131820512095
060750204012,6,38,36,39,110,34,3.8866778032951776,6.136859689413439,6.477796338825296,5.9795043127618115,2.1200060745246425,6.858843182285608
060750204021,1,39,36,38,120,37,4.028796380134124,6.198148277129421,6.714660633556874,6.361257442317038,2.014398190067062,6.533183319136417
060750204021,2,60,66,61,118,66,3.522856105525779,3.522856105525779,3.20259645956889,3.4651043660909306,1.7912827655215828,3.20259645956889
060750204021,3,55,54,58,111,53,3.4151591128645142,3.725628123124925,3.794621236516127,3.53292322020467,1.8460319528997373,3.866217863620205
060750204021,4,39,37,38,43,37,1.1997576484687429,1.8457809976442197,1.9455529434628263,1.894354181792752,1.6740804397238274,1.9455529434628263
060750204021,5,33,34,36,43,32,1.3164534029879382,2.3935516417962512,2.3231530640963616,2.1940890049798973,1.8369117250994487,2.468350130602384
060750204021,6,44,41,43,125,42,4.215745131857453,5.7487433616238,6.169383119791394,5.882435067708074,2.0235576632915775,6.022493045510648
060750204022,1,36,35,36,109,36,3.6348189358862317,6.058031559810386,6.231118175804968,6.058031559810386,2.000817762873155,6.058031559810386
060750204022,2,65,65,63,118,65,3.736699354206924,3.449260942344853,3.449260942344853,3.55876128972088,1.900016620783182,3.449260942344853
060750204022,3,55,55,56,100,58,3.0950653289332437,3.3764349042908113,3.3764349042908113,3.316141423857047,1.857039197359946,3.2017917195861143
060750204022,4,27,34,28,34,34,0.8529743720107338,1.8954986044682973,1.505248891783648,1.8278022257372866,1.505248891783648,1.505248891783648
060750204022,5,31,33,25,33,31,1.031903368352053,1.9972323258426832,1.8761879424582781,2.4765680840449273,1.8761879424582781,1.9972323258426832
060750204022,6,41,40,41,114,41,3.822251066379949,5.593538145921877,5.733376599569924,5.593538145921877,2.0117110875683943,5.593538145921877
060750205002,1,19,20,20,91,20,3.2505953106568133,10.265037823126779,9.75178593197044,9.75178593197044,2.143249655378119,9.75178593197044
060750205002,2,56,59,55,127,58,4.0263979942369525,4.313997850968163,4.094642028037579,4.392434175531221,1.9022352728678515,4.1652393043830545
060750205002,3,38,41,40,82,41,2.75643905351965,4.352272189767868,4.033813249053146,4.134658580279475,2.016906624526573,4.033813249053146
060750205002,4,15,15,15,15,15,0.5224806072891409,2.0899224291565637,2.0899224291565637,2.0899224291565637,2.0899224291565637,2.0899224291565637
060750205002,5,28,25,22,34,25,0.9238757208805126,1.9797336876010985,2.2173017301132303,2.5196610569468527,1.6303689192009048,2.2173017301132303
060750205002,6,24,25,25,96,25,3.4377446856690166,8.59436171417254,8.25058724560564,8.25058724560564,2.148590428543135,8.25058724560564
060750205003,1,21,23,23,95,23,3.3863419309631446,9.675262659894699,8.833935472077767,8.833935472077767,2.1387422721872493,8.833935472077767
060750205003,2,61,61,61,128,61,3.989713184132943,3.9243080499668297,3.9243080499668297,3.9243080499668297,1.870178055062317,3.9243080499668297
060750205003,3,39,43,41,86,44,2.8233233336991748,4.343574359537191,3.9395209307430346,4.131692683462207,1.9697604653715173,3.8499863641352388
060750205003,4,18,18,18,18,18,0.5798492388449238,1.932830796149746,1.932830796149746,1.932830796149746,1.932830796149746,1.932830796149746
060750205003,5,30,26,27,37,26,1.0346097120789273,2.0692194241578545,2.3875608740282934,2.299132693508727,1.677745479046909,2.3875608740282934
060750205003,6,26,28,28,100,28,3.5725478125156616,8.244341105805372,7.655459598247846,7.655459598247846,2.143528687509397,7.655459598247846
060750206001,1,22,23,22,83,22,2.8987255946084893,7.905615258023153,7.561892855500407,7.905615258023153,2.095464285259149,7.905615258023153
060750206001,2,54,56,61,138,54,4.491914779892984,4.991016422103316,4.812765835599626,4.418276832681625,1.953006426040428,4.991016422103316
060750206001,3,34,36,37,69,36,2.2898961699655747,4.04099324111572,3.816493616609291,3.7133451404847153,1.9912140608396303,3.816493616609291
060750206001,4,3,3,3,3,3,0.08000167930292947,1.6000335860585893,1.6000335860585893,1.6000335860585893,1.6000335860585893,1.6000335860585893
060750206001,5,27,31,33,42,30,1.2195202734209076,2.7100450520464614,2.360361819524337,2.2173095880380136,1.7421718191727253,2.4390405468418153
060750206001,6,27,28,27,88,27,3.0814102086359294,6.847578241413176,6.6030218756484205,6.847578241413176,2.100961505888134,6.847578241413176
060750206002,1,27,26,26,90,26,3.104891263579609,6.899758363510243,7.165133685183713,7.165133685183713,2.069927509053073,7.165133685183713
060750206002,2,58,59,64,140,58,4.442117031560836,4.595293480925003,4.5174071507398335,4.164484717088284,1.903764442097501,4.595293480925003
060750206002,3,41,39,46,76,44,2.389251013314673,3.496464897533668,3.6757707897148815,3.1164143651930516,1.8862507999852685,3.2580695636109183
060750206002,4,7,7,7,7,7,0.19993135069935988,1.713697291708799,1.713697291708799,1.713697291708799,1.713697291708799,1.713697291708799
060750206002,5,31,32,33,47,31,1.3245606472389275,2.563665768849537,2.4835512135729894,2.408292085888959,1.6909284858369287,2.563665768849537
060750206002,6,32,31,31,95,31,3.285660306925648,6.16061307548559,6.359342529533512,6.359342529533512,2.075153878058304,6.359342529533512
060750206004,1,18,18,18,84,18,3.0270642919582484,10.090214306527495,10.090214306527495,10.090214306527495,2.1621887799701778,10.090214306527495
060750206004,2,52,58,51,130,55,4.245979864183027,4.8992075355958,4.392392962947959,4.9952704284506195,1.9596830142383201,4.631978033654211
060750206004,3,35,39,38,74,39,2.526151419645443,4.330545290820759,3.8863867994545274,3.9886601362822782,2.0482308807936023,3.8863867994545274
060750206004,4,10,10,10,10,10,0.32230888352138104,1.9338533011282864,1.9338533011282864,1.9338533011282864,1.9338533011282864,1.9338533011282864
060750206004,5,26,21,21,34,21,0.9950994372716205,2.2963833167806627,2.8431412493474872,2.8431412493474872,1.7560578304793304,2.8431412493474872
060750206004,6,23,23,23,89,23,3.213187688988567,8.382228753883219,8.382228753883219,8.382228753883219,2.166193947632742,8.382228753883219
060750207002,1,25,26,26,84,26,2.8744685909278753,6.8987246182269,6.633389055987404,6.633389055987404,2.053191850662768,6.633389055987404
060750207002,2,62,64,65,147,64,4.744198077059239,4.5911594294121665,4.4476856972430365,4.379259763439298,1.9364073783915259,4.4476856972430365
060750207002,3,37,38,40,66,36,2.0793180009759484,3.371867028609646,3.2831336857514977,3.118977001463923,1.8902890917963167,3.465530001626581
060750207002,4,8,8,8,8,8,0.22044954805252473,1.6533716103939355,1.6533716103939355,1.6533716103939355,1.6533716103939355,1.6533716103939355
060750207002,5,32,34,36,53,32,1.5172356531285642,2.844816849616058,2.6774746819915842,2.5287260885476073,1.7176252676927142,2.844816849616058
060750207002,6,30,31,31,89,31,3.050750851261447,6.101501702522894,5.904679066957638,5.904679066957638,2.0566859671425486,5.904679066957638
060750207003,1,27,28,27,89,28,3.011455192500722,6.692122650001604,6.453118269644404,6.692122650001604,2.030194511798239,6.453118269644404
060750207003,2,64,66,64,150,66,4.754586984679959,4.457425298137461,4.322351804254508,4.457425298137461,1.9018347938719835,4.322351804254508
060750207003,3,41,41,42,71,39,2.1259828628473225,3.1111944334351063,3.1111944334351063,3.037118375496175,1.796605236209005,3.2707428659189577
060750207003,4,12,12,12,12,12,0.33532234341029926,1.6766117170514963,1.6766117170514963,1.6766117170514963,1.6766117170514963,1.6766117170514963
060750207003,5,34,36,37,57,34,1.6217890244031579,2.8619806312996903,2.7029817073385964,2.6299281476807965,1.7071463414770083,2.8619806312996903
060750207003,6,32,33,32,93,33,3.185329792459809,5.972493360862142,5.791508713563289,5.972493360862142,2.0550514790063286,5.791508713563289
060750208001,1,18,18,18,73,18,2.5081053486660085,8.360351162220029,8.360351162220029,8.360351162220029,2.0614564509583633,8.360351162220029
060750208001,2,58,66,62,149,66,4.982137125698419,5.153934957619054,4.529215568816744,4.8214230248694365,2.006229715046343,4.529215568816744
060750208001,3,27,29,30,53,28,1.789077954551973,3.9757287878932734,3.701540595624772,3.578155909103946,2.0253712693041206,3.8337384740399423
060750208001,4,16,16,16,16,16,0.46580462935050937,1.7467673600644102,1.7467673600644102,1.7467673600644102,1.7467673600644102,1.7467673600644102
060750208001,5,29,34,34,53,32,1.5898041365990223,3.2892499377910807,2.8055367116453334,2.8055367116453334,1.79977826784795,2.980882756123167
060750208001,6,23,23,23,78,23,2.6834862869845586,7.000399009524935,7.000399009524935,7.000399009524935,2.0642202207573526,7.000399009524935
060750208003,1,20,21,21,81,20,2.741268732285806,8.223806196857419,7.832196377959447,7.832196377959447,2.030569431322819,8.223806196857419
060750208003,2,64,66,65,153,66,4.944949301200928,4.63588996987587,4.4954084556372065,4.564568585723934,1.9391958043925208,4.4954084556372065
060750208003,3,33,34,35,60,32,1.8776403773990407,3.4138915952709827,3.3134830189394835,3.218812075541212,1.8776403773990407,3.5205757076232014
060750208003,4,13,13,13,13,13,0.40263540337220943,1.8583172463332742,1.8583172463332742,1.8583172463332742,1.8583172463332742,1.8583172463332742
060750208003,5,33,34,36,58,32,1.6707618124568064,3.037748749921466,2.948403198453188,2.7846030207613444,1.7283742887484204,3.132678398356512
060750208003,6,25,26,26,86,25,2.9134719931381943,6.9923327835316655,6.723396907241987,6.723396907241987,2.032654878933624,6.9923327835316655
060750208004,1,21,22,22,85,22,2.8444866943780442,8.127104841080127,7.757690984667394,7.757690984667394,2.007872960737443,7.757690984667394
060750208004,2,65,66,65,156,66,5.006674363726538,4.621545566516804,4.551522148842307,4.621545566516804,1.9256439860486685,4.551522148842307
060750208004,3,35,36,36,63,33,1.8719966294476826,3.20913707905317,3.1199943824128047,3.1199943824128047,1.7828539328073167,3.4036302353594228
060750208004,4,18,18,18,18,18,0.5062887277757757,1.6876290925859192,1.6876290925859192,1.6876290925859192,1.6876290925859192,1.6876290925859192
060750208004,5,34,36,37,63,33,1.799664399500915,3.175878352060438,2.9994406658348582,2.9183747018933754,1.7139660947627762,3.272117090001663
060750208004,6,26,27,27,89,27,3.012912078227028,6.9528740266777564,6.69536017383784,6.69536017383784,2.0311766819508055,6.69536017383784
060750209002,1,21,21,21,99,21,3.2796989109484547,9.370568316995586,9.370568316995586,9.370568316995586,1.9876963096657303,9.370568316995586
060750209002,2,65,66,64,158,66,5.1132227517840665,4.719897924723754,4.6483843198036965,4.7936463297975624,1.9417301589053417,4.6483843198036965
060750209002,3,35,38,35,75,36,2.0633440765079625,3.5371612740136498,3.2579116997494144,3.5371612740136498,1.65067526120637,3.4389067941799376
060750209002,4,25,25,25,33,25,0.897723315255129,2.1545359566123095,2.1545359566123095,2.1545359566123095,1.6322242095547799,2.1545359566123095
060750209002,5,38,38,37,78,36,2.167551918034739,3.422450396896956,3.422450396896956,3.5149490562725494,1.6673476292574914,3.6125865300578983
060750209002,6,26,26,26,104,26,3.439390441895701,7.937054865913155,7.937054865913155,7.937054865913155,1.9842637164782888,7.937054865913155
060750209003,1,21,21,21,99,21,3.3284679777278443,9.509908507793842,9.509908507793842,9.509908507793842,2.0172533198350573,9.509908507793842
060750209003,2,65,66,64,154,66,4.993691250167501,4.609561154000771,4.539719318334091,4.681585547032032,1.9455939935717534,4.539719318334091
060750209003,3,35,38,36,78,36,2.1626535199836177,3.70740603425763,3.4147160841846596,3.6044225333060296,1.6635796307566288,3.6044225333060296
060750209003,4,25,25,26,30,25,0.8341130702634304,2.0018713686322327,2.0018713686322327,1.9248763159925317,1.6682261405268608,2.0018713686322327
060750209003,5,38,38,37,75,36,2.0818987844240313,3.287208606985313,3.287208606985313,3.3760520828497804,1.665519027539225,3.4698313073733855
060750209003,6,26,26,26,104,26,3.4914599064273006,8.057215168678386,8.057215168678386,8.057215168678386,2.0143037921695965,8.057215168678386
060750209004,1,18,18,18,93,18,3.1077647191615245,10.359215730538416,10.359215730538416,10.359215730538416,2.0050094962332414,10.359215730538416
060750209004,2,60,66,59,158,66,4.957651459999759,4.957651459999759,4.506955872727054,5.041679450847213,1.8826524531644657,4.506955872727054
060750209004,3,33,35,34,72,33,2.0417371837849183,3.7122494250634874,3.500120886488431,3.6030656184439738,1.7014476531540987,3.7122494250634874
060750209004,4,22,22,23,23,22,0.6217842640087167,1.6957752654783182,1.6957752654783182,1.6220459061096955,1.6220459061096955,1.6957752654783182
060750209004,5,33,35,37,68,34,1.9053678434629435,3.4643051699326244,3.266344874507903,3.0897856921020703,1.6812069207025973,3.3624138414051945
060750209004,6,23,23,23,98,23,3.274205657686712,8.541406063530552,8.541406063530552,8.541406063530552,2.004615708787783,8.541406063530552
060750210002,1,22,21,22,95,21,3.1986428507798563,8.72357141121779,9.138979573656734,8.72357141121779,2.020195484703067,9.138979573656734
060750210002,2,60,66,61,153,66,4.7769113764345486,4.7769113764345486,4.34264670584959,4.698601353870048,1.8732985789939407,4.34264670584959
060750210002,3,36,38,37,76,37,2.206693892925898,3.677823154876497,3.484253515146155,3.578422529069024,1.7421267575730774,3.578422529069024
060750210002,4,18,18,18,18,18,0.5323733829008902,1.7745779430029673,1.7745779430029673,1.7745779430029673,1.7745779430029673,1.7745779430029673
060750210002,5,37,38,38,63,37,1.7755217369870908,2.8792244383574443,2.8034553741901433,2.8034553741901433,1.6909730828448484,2.8792244383574443
060750210002,6,27,26,27,99,26,3.3694015057943703,7.487558901765267,7.775541936448547,7.487558901765267,2.042061518663255,7.775541936448547
060750210003,1,23,23,23,99,23,3.3362513175281787,8.703264306595248,8.703264306595248,8.703264306595248,2.0219704954716238,8.703264306595248
060750210003,2,62,66,62,149,66,4.777759413300834,4.623638141904032,4.343417648455303,4.623638141904032,1.923929965087584,4.343417648455303
060750210003,3,37,39,38,81,37,2.288934471403898,3.711785629303618,3.521437648313689,3.614107060111418,1.6955070158547392,3.711785629303618
060750210003,4,22,22,22,22,22,0.6673607180150164,1.8200746854954994,1.8200746854954994,1.8200746854954994,1.8200746854954994,1.8200746854954994
060750210003,5,39,39,39,67,38,1.8730263131243796,2.881578943268276,2.881578943268276,2.881578943268276,1.6773369968278027,2.9574099680911257
060750210003,6,28,28,28,104,28,3.5054414729804626,7.511660299243848,7.511660299243848,7.511660299243848,2.0223700805656515,7.511660299243848
060750210004,1,25,26,25,103,26,3.412565307165891,8.190156737198137,7.875150708844363,8.190156737198137,1.9879021206791598,7.875150708844363
060750210004,2,66,66,65,150,66,4.843596938313018,4.403269943920925,4.403269943920925,4.471012558442786,1.9374387753252074,4.403269943920925
060750210004,3,39,41,40,83,39,2.3024107518085017,3.542170387397695,3.3693815880124416,3.4536161277127526,1.6643933145603627,3.542170387397695
060750210004,4,24,23,24,27,23,0.7904633394109742,1.9761583485274354,2.0620782767242805,1.9761583485274354,1.756585198691054,2.0620782767242805
060750210004,5,41,42,42,72,40,1.9917288520769711,2.914725149380933,2.8453269315385303,2.8453269315385303,1.659774043397476,2.987593278115457
060750210004,6,30,31,30,107,31,3.5791664424054987,7.1583328848109975,6.927418920784835,7.1583328848109975,2.0070092200404663,6.927418920784835
060750211002,1,28,30,25,98,29,3.333875467874619,7.144018859731326,6.667750935749238,8.001301122899084,2.041148245637522,6.897673381809557
060750211002,2,57,64,61,146,63,4.532172457152226,4.770707849633923,4.248911678580212,4.457874548018584,1.8625366262269425,4.316354721097358
060750211002,3,44,42,43,83,43,2.43420190850818,3.319366238874791,3.477431297868829,3.3965608025695535,1.7596640302468771,3.3965608025695535
060750211002,4,14,14,14,14,14,0.49956896796350125,2.1410098627007197,2.1410098627007197,2.1410098627007197,2.1410098627007197,2.1410098627007197
060750211002,5,33,36,40,57,34,1.615869425796294,2.9379444105387162,2.69311570966049,2.4238041386944413,1.7009151850487305,2.8515342808169897
060750211002,6,33,35,30,103,34,3.509517143966189,6.380940261756707,6.016315103942038,7.019034287932378,2.044378918815256,6.193265548175628
060750211003,1,26,26,27,100,27,3.4599205037021186,7.984431931620273,7.984431931620273,7.688712230449152,2.075952302221271,7.688712230449152
060750211003,2,57,61,61,140,61,4.283714290341633,4.509172937201719,4.213489465909803,4.213489465909803,1.835877553003557,4.213489465909803
060750211003,3,46,45,47,89,45,2.6561836538191317,3.464587374546693,3.5415782050921756,3.390872749556338,1.7906856093162684,3.5415782050921756
060750211003,4,20,20,20,20,20,0.557682572241179,1.6730477167235371,1.6730477167235371,1.6730477167235371,1.6730477167235371,1.6730477167235371
060750211003,5,32,28,29,50,28,1.456267206769901,2.7305010126935643,3.120572585935502,3.0129666346963466,1.747520648123881,3.120572585935502
060750211003,6,31,31,32,105,32,3.639789305413113,7.04475349434796,7.04475349434796,6.824604947649587,2.0798796030932074,6.824604947649587
060750211004,1,25,26,27,96,27,3.331759945962224,7.996223870309337,7.688676798374363,7.403910991027164,2.08234996622639,7.403910991027164
060750211004,2,62,62,62,137,62,4.264934676737712,4.127356138778431,4.127356138778431,4.127356138778431,1.867854602950823,4.127356138778431
060750211004,3,47,45,49,85,45,2.6064733344446753,3.327412767376181,3.475297779259567,3.1916000013608268,1.8398635301962414,3.475297779259567
060750211004,4,15,15,15,15,15,0.4275198033589277,1.7100792134357108,1.7100792134357108,1.7100792134357108,1.7100792134357108,1.7100792134357108
060750211004,5,31,28,28,46,28,1.314966877167935,2.545097181615358,2.817786165359861,2.817786165359861,1.71517418761035,2.817786165359861
060750211004,6,30,31,32,100,32,3.513496258409714,7.026992516819428,6.80031533885751,6.5878054845182135,2.1080977550458284,6.5878054845182135
060750212002,1,28,31,28,108,32,3.7201323266378803,7.971712128509743,7.200256116073316,7.971712128509743,2.066740181465489,6.9752481124460255
060750212002,2,58,63,61,130,64,3.9261672334442577,4.061552310459577,3.739206888994531,3.86180383617468,1.8120771846665806,3.680781781353992
060750212002,3,49,46,48,99,46,3.0122157816367965,3.6884274877185264,3.928977106482778,3.7652697270459954,1.8255853222041192,3.928977106482778
060750212002,4,27,30,26,30,29,0.8323415552604929,1.849647900578873,1.6646831105209858,1.9207882044472913,1.6646831105209858,1.72208597640102
060750212002,5,33,31,33,43,30,1.3403935754520129,2.437079228094569,2.5943101460361535,2.437079228094569,1.8703166169097853,2.6807871509040258
060750212002,6,33,36,33,113,37,3.903997345879228,7.098176992507686,6.506662243132046,7.098176992507686,2.072918944714634,6.33080650683118
060750212003,1,27,31,28,105,31,3.647787150718905,8.106193668264233,7.060233194939816,7.8166867515405105,2.0844498004108027,7.060233194939816
060750212003,2,63,64,63,126,64,3.865033473043172,3.6809842600411162,3.623468880977974,3.6809842600411162,1.8404921300205581,3.623468880977974
060750212003,3,49,49,47,96,48,3.0143684457502142,3.691063402959446,3.691063402959446,3.8481299307449546,1.8839802785938837,3.7679605571877675
060750212003,4,26,28,26,28,28,0.7943186128379902,1.8330429527030543,1.7021113132242647,1.8330429527030543,1.7021113132242647,1.7021113132242647
060750212003,5,33,31,32,38,31,1.1932977906022695,2.1696323465495806,2.309608626972134,2.2374333573792553,1.8841544062141098,2.309608626972134
060750212003,6,32,36,33,110,36,3.833283503025059,7.187406568171986,6.388805838375099,6.9696063691364705,2.0908819107409413,6.388805838375099
060750213002,1,34,34,33,115,34,3.9188140117589536,6.915554138398154,6.915554138398154,7.125116385016279,2.0445986148307584,6.915554138398154
060750213002,2,56,64,60,123,64,3.8606980052836692,4.136462148518217,3.61940437995344,3.8606980052836692,1.8832673196505705,3.61940437995344
060750213002,3,52,49,52,106,48,3.1628786887610105,3.6494754101088582,3.8729126801155234,3.6494754101088582,1.7903086917515154,3.953598360951263
060750213002,4,31,33,30,38,31,1.0219169585833217,1.9779037908064288,1.8580308337878575,2.0438339171666433,1.6135530924999817,1.9779037908064288
060750213002,5,33,34,35,47,32,1.4931003410418462,2.7147278928033565,2.634882954779729,2.5596005846431646,1.9060855417555485,2.7995631394534617
060750213002,6,39,39,38,120,39,4.102021619769203,6.31080249195262,6.31080249195262,6.476876241740847,2.0510108098846014,6.31080249195262
060750214001,1,28,30,25,101,29,3.4251714393566326,7.339653084335641,6.850342878713265,8.220411454455919,2.0347553105088907,7.086561598668895
060750214001,2,57,64,61,143,63,4.548171301085074,4.787548737984289,4.263910594767257,4.4736111158213845,1.9083236228328984,4.331591715319118
060750214001,3,43,42,43,86,42,2.4771013509830357,3.456420489743771,3.538716215690051,3.456420489743771,1.7282102448718855,3.538716215690051
060750214001,4,17,17,15,17,17,0.6098542975507251,2.152426932531971,2.152426932531971,2.4394171902029003,2.152426932531971,2.152426932531971
060750214001,5,33,37,41,60,34,1.7057045359128102,3.1012809743869276,2.7660073555342866,2.4961529793846005,1.7057045359128102,3.01006682808143
060750214001,6,33,35,30,106,34,3.599409228955208,6.544380416282197,6.1704158210660704,7.198818457910416,2.0374014503520046,6.35189863933272
060750214002,1,31,33,29,107,33,3.585830937209054,6.940317942985265,6.51969261310737,7.41896055974287,2.0107463199303104,6.51969261310737
060750214002,2,64,65,63,141,65,4.5140682048792256,4.231938942074274,4.166832189119285,4.299112576075453,1.920880087182649,4.166832189119285
060750214002,3,47,47,49,91,46,2.597558610581012,3.316032268826824,3.316032268826824,3.180684012956341,1.7126760069764912,3.388119926844798
060750214002,4,23,22,21,24,21,0.7684147749986266,2.0045602826051128,2.0956766590871636,2.195470785710362,1.9210369374965666,2.195470785710362
060750214002,5,37,38,37,63,35,1.800909780326926,2.920394238367988,2.843541758410936,2.920394238367988,1.7151521717399294,3.087273909131873
060750214002,6,36,38,34,112,38,3.7592985773478427,6.265497628913072,5.9357345958123835,6.6340563129667816,2.01390995215063,5.9357345958123835
060750215001,1,31,32,31,107,32,3.5815770349316995,6.932084583738773,6.715456940496937,6.932084583738773,2.008360954167308,6.715456940496937
060750215001,2,66,66,70,145,66,4.745233550114442,4.313848681922219,4.313848681922219,4.067343042955236,1.9635449172887347,4.313848681922219
060750215001,3,43,43,48,88,44,2.4729013304746723,3.4505599960111706,3.4505599960111706,3.0911266630933403,1.686069088960004,3.372138177920008
060750215001,4,24,22,24,26,22,0.8886240996366868,2.221560249091717,2.4235202717364186,2.221560249091717,2.050670999161585,2.4235202717364186
060750215001,5,43,41,45,71,39,2.018053070885356,2.815888005886543,2.9532483964175937,2.690737427847141,1.7053969613115683,3.1046970321313165
060750215001,6,36,37,36,112,37,3.74936588891329,6.248943148188817,6.080052792832362,6.248943148188817,2.008588869060691,6.080052792832362
060750215002,1,30,31,31,110,31,3.713557360550667,7.427114721101334,7.187530375259355,7.187530375259355,2.0255767421185458,7.187530375259355
060750215002,2,66,66,67,147,66,4.749819599972582,4.318017818156893,4.318017818156893,4.253569791020223,1.9387018775398295,4.318017818156893
060750215002,3,42,45,47,93,44,2.568294912606901,3.6689927322955733,3.4243932168092015,3.2786743565194483,1.6569644597463877,3.502220335373047
060750215002,4,24,22,24,29,22,1.0223335071126618,2.5558337677816545,2.7881822921254416,2.5558337677816545,2.1151727733365417,2.7881822921254416
060750215002,5,43,40,45,74,38,2.1190767604814424,2.9568512936950357,3.178615140722164,2.8254356806419234,1.7181703463363045,3.345910674444383
060750215002,6,35,36,36,115,36,3.8802330467386352,6.651828080123375,6.467055077897726,6.467055077897726,2.0244694156897225,6.467055077897726
060750215004,1,31,34,33,116,33,3.889876306674656,7.528792851628365,6.864487600014099,7.0725023757721015,2.012004986211029,7.0725023757721015
060750215004,2,66,66,63,142,66,4.5238418401393785,4.112583491035799,4.112583491035799,4.308420800132741,1.9114824676645261,4.112583491035799
060750215004,3,47,49,50,99,48,2.8094354280472054,3.5865133124006876,3.4401250139353534,3.3713225136566463,1.7026881382104275,3.5117942850590067
060750215004,4,24,22,24,33,22,1.0942467133340006,2.735616783335001,2.9843092181836384,2.735616783335001,1.9895394787890919,2.9843092181836384
060750215004,5,39,39,39,70,35,2.0556675406259695,3.162565447116876,3.162565447116876,3.162565447116876,1.7620007491079737,3.5240014982159473
060750215004,6,36,39,38,121,38,4.0607373066959,6.767895511159834,6.247288164147538,6.411690484256685,2.013588747121934,6.411690484256685
060750215005,1,31,32,30,112,33,3.748991401290887,7.256112389595264,7.029358877420413,7.497982802581774,2.0083882506915467,6.816348002347066
060750215005,2,66,64,62,139,65,4.4835739428434485,4.075976311675862,4.203350571415733,4.338942525332369,1.9353556587813445,4.138683639547799
060750215005,3,49,47,50,96,47,2.725220286393593,3.3370044323186856,3.479004620927991,3.2702643436723116,1.7032626789959955,3.479004620927991
060750215005,4,24,22,24,29,22,0.9303947727438753,2.325986931859688,2.537440289301478,2.325986931859688,1.9249547022287075,2.537440289301478
060750215005,5,37,37,35,65,34,1.905362235786141,3.0897765985721204,3.0897765985721204,3.2663352613476704,1.758795909956438,3.362403945504955
060750215005,6,36,37,35,116,38,3.921769475705146,6.536282459508577,6.359626176819155,6.723033386923107,2.0285014529509375,6.192267593218651
060750216001,1,33,33,34,118,34,3.959570609688196,7.199219290342175,7.199219290342175,6.987477546508582,2.013340987977049,6.987477546508582
060750216001,2,64,65,63,132,66,4.23395554556674,3.969333323968819,3.908266657446222,4.032338614825466,1.9245252479848818,3.8490504959697636
